"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000008130",45.8236076399132,0.349665179029988,0.498486418217565,0.701453773365148,0.483019873660739,0.787422223293675
"ENSG00000008196",4.62098290495775,-5.23703468505052,3.1143161547785,-1.68160020523767,0.0926463907903699,NA
"ENSG00000008226",1.42550332189765,-3.10077086861898,2.62062640083983,-1.18321744283171,0.236722981774889,NA
"ENSG00000008256",144.621254534349,-0.0690483152000285,0.551321543885165,-0.125241460207495,0.900332395126372,0.967714843261825
"ENSG00000008277",42.6180935538129,0.969971449338242,0.599655613478111,1.61754751817002,0.105760147200558,NA
"ENSG00000008282",234.22415936374,-0.12911517358751,0.343983403684019,-0.375352915881123,0.707398016890932,0.889355965181579
"ENSG00000008283",171.05357803012,0.793177193628709,0.646432335843709,1.22700729782255,0.21981984801864,0.626468238349954
"ENSG00000008294",385.676553531817,-0.0396544616000831,0.277573804247933,-0.142860965239584,0.886399987510324,0.963752038164655
"ENSG00000008300",54.4655268813773,0.639352449614603,0.699346771578334,0.914213771476585,0.360604529228882,0.724216449488734
"ENSG00000008311",215.959618371232,2.90171934773595,0.777371606418748,3.73273132666088,0.000189414604695752,0.0428505889620257
"ENSG00000008323",38.2787269713861,0.674780953908015,1.09515576775494,0.616150664385679,0.537795086303279,NA
"ENSG00000008324",223.181531972914,0.887714988772111,0.785142643795149,1.13064166847588,0.25820594194564,0.657309763830833
"ENSG00000008382",101.97089870491,-0.519122523098794,0.39487701111428,-1.31464356872514,0.188629720237503,0.599429245573421
"ENSG00000008394",713.770271018769,0.850958993887437,0.865149576916936,0.983597538034905,0.325313436132772,0.703645580817302
"ENSG00000008405",109.45969983291,-0.483715793588208,0.366596170160189,-1.31947857877741,0.187009166936252,0.598679559554597
"ENSG00000008441",6.94496365692026,-1.38601475364184,1.81397653550978,-0.76407534855589,0.444822341753514,NA
"ENSG00000008513",236.995377660174,-3.95254261822587,1.24687187321187,-3.16996694138618,0.00152456281904284,0.110871398201882
"ENSG00000008516",66.3403576504703,1.39312956577366,2.66808016274722,0.522146817485125,0.60156811148536,0.839477329228482
"ENSG00000008517",11.9577973142147,-0.131444002772749,2.041900606335,-0.0643733599789057,0.948672941676467,NA
